provider,DRG_CD,_TYPE_,_FREQ_,ip_type_sum,n_claims,pb_type_sum,sn_type_sum,proc227_Sum,proc232_Sum,proc34_Sum,proc48_Sum,,,,,,,,,,
70029,190,3,9,1,1,2,0,10,0,0,0,,,,,,,,,,
70031,190,3,12,1,1,42,0,12.41666667,0.166666667,0,0,,,,,,,,,,
70033,190,3,19,1,1,9,0,15.88888889,0,0,0,,,,,,,,,,
70034,190,3,23,0,1,42,0,14.45454546,0,0,0,,,,,,,,,,
70035,190,3,28,1,1,49,0,7.807692308,0,0,0,,,,,,,,,,
70036,190,3,10,1,1,32,0,7.3,0.2,0,0.3,,,,,,,,,,
70039,190,3,1,1,0,12,0,13,0,0,0,,,,,,,,,,
80001,190,3,99,1,0,10,0,13.32291667,0.03125,0,0,,,,,,,,,,
80003,190,3,16,0,1,25,0,9.8125,0,0,0,,,,,,,,,,
80004,190,3,61,0,1,57,0,10.84745763,0.033898305,0,0,,,,,,,,,,
80006,190,3,22,1,0,15,0,7.090909091,0,0,0,,,,,,,,,,
80007,190,3,42,1,1,28,0,8.292682927,0,0,0,,,,,,,,,,
80009,190,3,11,0,1,8,0,8.636363636,0.181818182,0,0,,,,,,,,,,
90001,190,3,4,1,1,21,1,50.66666667,0,0,0,,,,,,,,,,
90003,190,3,12,1,1,36,0,5.909090909,0,0,0,,,,,,,,,,
90004,190,3,9,1,1,35,0,12.88888889,0,0,0,,,,,,,,,,
90005,190,3,5,1,1,23,0,7.2,0,0,0,,,,,,,,,,
90006,190,3,14,1,1,14,0,11.53846154,0,0,0,,,,,,,,,,
90008,190,3,11,1,1,12,0,12,0,0,0,,,,,,,,,,
90011,190,3,19,0,1,15,0,11.72222222,0.055555556,0,0.111111111,,,,,,,,,,
100001,190,3,21,1,1,9,0,8.263157895,0,0,0,,,,,,,,,,
100002,190,3,6,0,1,20,1,16.16666667,0,0,0,,,,,,,,,,
100006,190,3,36,1,0,14,0,17.69444444,0.083333333,0,0,,,,,,,,,,
100007,190,3,113,1,0,9,0,14.75,0.008928571,0,0,,,,,,,,,,
100008,190,3,25,0,0,38,0,18.91304348,0.130434783,0,0,,,,,,,,,,
100009,190,3,18,0,1,38,0,18.44444444,0.111111111,0,0,,,,,,,,,,
100012,190,3,59,1,1,35,0,13.42372881,0.016949153,0,0,,,,,,,,,,
100014,190,3,10,0,1,33,0,14.8,0,0,0,,,,,,,,,,
100017,190,3,19,1,1,10,0,10.63157895,0.052631579,0,0,,,,,,,,,,
100018,190,3,32,0,1,29,0,14.86206897,0.068965517,0,0,,,,,,,,,,
100019,190,3,42,1,1,26,1,15.09756098,0.048780488,0,0,,,,,,,,,,
100022,190,3,20,1,0,41,0,8.05,0,0,0,,,,,,,,,,
100023,190,3,32,0,1,22,0,14.16666667,0.066666667,0,0,,,,,,,,,,
100025,190,3,17,0,0,22,0,8.75,0,0,0,,,,,,,,,,
100026,190,3,62,1,0,60,1,9.5,0.034482759,0,0,,,,,,,,,,
100028,190,3,13,1,0,24,0,9.692307692,0,0,0,,,,,,,,,,
100029,190,3,10,0,1,22,0,19.1,0,0,0,,,,,,,,,,
100030,190,3,10,0,1,15,0,15.9,0,0,0,,,,,,,,,,
100032,190,3,8,0,1,20,0,12.125,0,0,0,,,,,,,,,,
100034,190,3,17,0,1,57,0,18.17647059,0,0,0,,,,,,,,,,
100035,190,3,40,0,1,12,0,12.925,0.1,0,0,,,,,,,,,,
100038,190,3,30,0,1,27,0,16.03571429,0.107142857,0,0,,,,,,,,,,
100039,190,3,9,1,1,16,0,12.66666667,0,0,0,,,,,,,,,,
100040,190,3,49,0,1,23,0,12.54166667,0,0,0,,,,,,,,,,
100043,190,3,7,1,1,38,0,13.28571429,0,0,0,,,,,,,,,,
100044,190,3,44,1,1,19,0,18.13636364,0.022727273,0,0,,,,,,,,,,
100045,190,3,13,0,0,37,0,14,0,0,0,,,,,,,,,,
100046,190,3,26,1,0,45,1,13.96153846,0,0,0,,,,,,,,,,
100047,190,3,29,0,1,9,0,17,0.379310345,0,0,,,,,,,,,,
100048,190,3,4,1,1,20,0,10.5,0,0,0,,,,,,,,,,
100049,190,3,20,1,0,26,0,12.7,0.15,0,0,,,,,,,,,,
100050,190,3,40,1,1,30,0,14.38461539,0.076923077,0,0.102564103,,,,,,,,,,
100051,190,3,21,0,1,22,1,8.904761905,0,0,0,,,,,,,,,,
100052,190,3,19,1,1,34,0,12.41176471,0.117647059,0,0,,,,,,,,,,
100053,190,3,7,1,1,20,0,26.71428571,0.142857143,0,0,,,,,,,,,,
100054,190,3,8,1,0,8,0,9.875,0,0,0,,,,,,,,,,
100055,190,3,17,1,1,13,1,17.05882353,0.117647059,0,0,,,,,,,,,,
100057,190,3,24,1,1,12,0,16.70833333,0,0,0,,,,,,,,,,
100062,190,3,31,1,1,44,0,13.13793103,0,0,0,,,,,,,,,,
100063,190,3,10,1,0,34,0,17.5,0.1,0,0,,,,,,,,,,
100067,190,3,17,0,1,19,0,18.23529412,0,0,0,,,,,,,,,,
100068,190,3,20,1,1,12,0,10.78947368,0.105263158,0,0,,,,,,,,,,
100069,190,3,4,1,1,20,0,10.5,0,0,0,,,,,,,,,,
100070,190,3,22,0,1,19,0,14.81818182,0.045454546,0,0,,,,,,,,,,
100071,190,3,26,1,1,30,0,11.48,0.12,0,0,,,,,,,,,,
100072,190,3,17,1,1,32,0,14.64705882,0,0,0,,,,,,,,,,
100073,190,3,14,1,0,39,0,26.28571429,0,0,0,,,,,,,,,,
100075,190,3,44,0,0,9,0,12.48837209,0.11627907,0,0,,,,,,,,,,
100076,190,3,12,1,1,37,0,16.58333333,0,0,0,,,,,,,,,,
100077,190,3,22,1,1,18,0,18.45454546,1.136363636,0,0,,,,,,,,,,
100080,190,3,19,1,0,7,0,21.5,0,0,0,,,,,,,,,,
100081,190,3,3,0,1,39,0,6,0,0,0,,,,,,,,,,
100084,190,3,42,1,1,27,0,14,0,0,0,,,,,,,,,,
100086,190,3,8,1,1,32,0,16.5,0,0,0,,,,,,,,,,
100087,190,3,19,1,1,14,0,16.94736842,0,0,0,,,,,,,,,,
100088,190,3,11,0,0,28,1,7.636363636,0,0,0,,,,,,,,,,
100090,190,3,31,1,1,34,0,16.87096774,0.129032258,0,0,,,,,,,,,,
100092,190,3,20,0,0,47,0,17.95,0,0,0,,,,,,,,,,
100093,190,3,14,1,1,26,0,13.64285714,0,0,0,,,,,,,,,,
100099,190,3,26,0,0,22,0,7.846153846,0,0,0,,,,,,,,,,
100102,190,3,19,1,1,20,0,11.05555556,0,0,0,,,,,,,,,,
100105,190,3,22,1,1,18,0,11.63636364,0,0,0,,,,,,,,,,
100106,190,3,6,1,1,5,0,7.833333333,0,0,0,,,,,,,,,,
100107,190,3,10,0,0,16,0,9.4,0,0,0,,,,,,,,,,
100109,190,3,58,1,0,30,0,10.87719298,0.070175439,0,0,,,,,,,,,,
100110,190,3,29,1,1,24,0,18.65517241,0.068965517,0,0,,,,,,,,,,
100113,190,3,30,1,0,6,0,9.689655172,0.068965517,0,0,,,,,,,,,,
100117,190,3,2,1,0,16,0,31,0,0,0,,,,,,,,,,
100118,190,3,8,1,1,16,0,11,0,0,0,,,,,,,,,,
100121,190,3,17,1,1,23,0,11.94117647,0,0,0,,,,,,,,,,
100122,190,3,14,0,0,48,0,9.714285714,0,0,0,,,,,,,,,,
100124,190,3,10,1,0,45,0,8.888888889,0,0,0.111111111,,,,,,,,,,
100125,190,3,8,1,0,18,1,12.25,0,0,0,,,,,,,,,,
100126,190,3,12,1,1,27,0,15.66666667,0,0,0,,,,,,,,,,
100127,190,3,24,1,1,26,0,12,0,0,0.238095238,,,,,,,,,,
100128,190,3,16,1,0,0,0,10.73333333,0.066666667,0,0,,,,,,,,,,
100130,190,3,5,1,1,18,0,9.4,0,0,0,,,,,,,,,,
100131,190,3,10,0,1,24,0,30.44444444,0,0,0,,,,,,,,,,
100132,190,3,13,1,0,7,1,9.307692308,0,0,0,,,,,,,,,,
100135,190,3,15,0,1,54,0,12.14285714,0,0,0,,,,,,,,,,
100137,190,3,22,1,0,34,0,16.14285714,0,0,0,,,,,,,,,,
100139,190,3,2,1,1,30,0,5.5,0,0,0,,,,,,,,,,
100140,190,3,3,1,1,16,0,13.66666667,0,0,0,,,,,,,,,,
100142,190,3,1,1,1,16,0,5,0,0,0,,,,,,,,,,
100150,190,3,6,1,1,5,0,6,0,0,0,,,,,,,,,,
100151,190,3,6,1,0,16,0,8.666666667,0,0,0,,,,,,,,,,
100154,190,3,6,1,1,41,0,12.4,0,0,0,,,,,,,,,,
100156,190,3,25,0,1,17,0,12.96,0.08,0,0,,,,,,,,,,
100157,190,3,58,1,1,13,0,12.16071429,0,0,0,,,,,,,,,,
100161,190,3,16,0,1,15,0,11.28571429,0,0,0,,,,,,,,,,
100166,190,3,11,1,1,30,0,14.36363636,0,0,0,,,,,,,,,,
100167,190,3,12,0,0,12,0,14,0,0,0,,,,,,,,,,
100168,190,3,28,0,1,25,0,23,0.071428571,0,0,,,,,,,,,,
100173,190,3,18,0,1,10,0,17.44444444,0.055555556,0,0,,,,,,,,,,
100175,190,3,5,1,1,38,0,6.4,0,0,0,,,,,,,,,,
100176,190,3,8,1,0,10,0,16.57142857,0,0,0,,,,,,,,,,
100177,190,3,13,1,1,0,0,11.69230769,0,0,0,,,,,,,,,,
100179,190,3,33,0,1,25,0,20.39393939,0.060606061,0,0,,,,,,,,,,
100180,190,3,24,1,1,15,0,14.45833333,0.041666667,0,0,,,,,,,,,,
100181,190,3,17,1,1,42,0,8.117647059,0,0,0,,,,,,,,,,
100183,190,3,9,0,0,26,0,18.66666667,0,0,0,,,,,,,,,,
100187,190,3,15,1,0,18,0,15.2,0,0,0,,,,,,,,,,
100189,190,3,12,1,1,22,0,21.83333333,0,0,0,,,,,,,,,,
100191,190,3,19,1,1,13,0,16.77777778,0.166666667,0,0,,,,,,,,,,
100200,190,3,3,1,1,47,0,21,0,0,0,,,,,,,,,,
100204,190,3,39,1,1,35,0,10.89473684,0,0,0,,,,,,,,,,
100206,190,3,16,1,1,48,0,18.5,0,0,0,,,,,,,,,,
100209,190,3,13,1,1,41,0,14.07692308,0,0,0,,,,,,,,,,
100211,190,3,1,0,1,12,0,25,0,0,0,,,,,,,,,,
100212,190,3,35,1,0,39,0,12.96666667,0,0,0,,,,,,,,,,
100213,190,3,21,1,1,32,0,11.4,0.1,0,0,,,,,,,,,,
100217,190,3,7,1,1,0,0,13.85714286,0,0,0,,,,,,,,,,
100220,190,3,37,1,1,29,0,14.32432432,0,0,0,,,,,,,,,,
100223,190,3,10,1,1,20,0,20.5,0.3,0,0,,,,,,,,,,
100224,190,3,8,1,0,20,0,19.75,0,0,0,,,,,,,,,,
100226,190,3,30,1,1,44,0,11.53846154,0,0,0,,,,,,,,,,
100228,190,3,9,1,1,22,1,15.33333333,0,0,0,,,,,,,,,,
100230,190,3,6,1,1,35,0,9.166666667,0,0,0,,,,,,,,,,
100231,190,3,21,1,1,21,0,8.05,0.05,0,0,,,,,,,,,,
100232,190,3,17,1,1,1,0,9.588235294,0,0,0,,,,,,,,,,
100234,190,3,2,1,0,29,0,22.5,0,0,0,,,,,,,,,,
100236,190,3,39,1,1,17,0,15.78947368,0.184210526,0,0,,,,,,,,,,
100238,190,3,16,1,0,35,0,18.66666667,0.066666667,0,0,,,,,,,,,,
100239,190,3,16,1,0,0,0,15.0625,0,0,0,,,,,,,,,,
100242,190,3,16,1,1,39,0,11.0625,0.0625,0,0,,,,,,,,,,
100243,190,3,23,0,1,31,0,15.47826087,0.043478261,0,0,,,,,,,,,,
100244,190,3,35,1,1,44,0,19.44117647,0,0,0,,,,,,,,,,
100246,190,3,14,1,1,15,0,18.57142857,0.142857143,0,0,,,,,,,,,,
100248,190,3,28,1,0,35,0,16.14814815,0,0,0,,,,,,,,,,
100249,190,3,18,0,0,27,0,11.16666667,0,0,0,,,,,,,,,,
100252,190,3,9,1,0,19,0,8.666666667,0,0,0,,,,,,,,,,
100253,190,3,18,1,1,20,0,16.5,0,0,0,,,,,,,,,,
100254,190,3,27,0,0,17,0,9.962962963,0.037037037,0,0,,,,,,,,,,
100255,190,3,16,0,1,2,0,16.375,0.0625,0,0,,,,,,,,,,
100256,190,3,25,1,1,25,0,14.125,0.041666667,0,0,,,,,,,,,,
100258,190,3,16,1,0,37,0,21.75,0,0,0,,,,,,,,,,
100259,190,3,17,1,0,36,0,16,0.058823529,0,0,,,,,,,,,,
100260,190,3,22,1,1,8,0,13.54545455,0,0,0,,,,,,,,,,
100264,190,3,40,1,1,15,0,10.375,0.15,0,0,,,,,,,,,,
100265,190,3,24,0,1,22,0,16.20833333,0,0,0,,,,,,,,,,
100266,190,3,15,1,1,36,0,14.46666667,0,0,0,,,,,,,,,,
100267,190,3,6,1,1,9,0,10.5,0,0,0,,,,,,,,,,
100268,190,3,10,0,1,12,0,22.2,0,0,0,,,,,,,,,,
100269,190,3,5,1,1,31,0,13.6,0,0,0,,,,,,,,,,
100275,190,3,7,0,1,10,0,18.42857143,0,0,0,,,,,,,,,,
100276,190,3,4,1,1,41,0,14.75,0,0,0,,,,,,,,,,
100281,190,3,15,0,0,19,0,21,0,0,0,,,,,,,,,,
100284,190,3,24,1,0,28,0,21.66666667,0.083333333,0,0,,,,,,,,,,
100285,190,3,6,1,1,9,0,21,0.166666667,0,0,,,,,,,,,,
100286,190,3,16,1,1,22,0,18.0625,0.1875,0,0,,,,,,,,,,
100287,190,3,6,0,1,3,0,11.66666667,0,0,0,,,,,,,,,,
100288,190,3,1,0,1,8,0,12,0,0,0,,,,,,,,,,
100289,190,3,5,1,1,24,0,10.2,0,0,0,,,,,,,,,,
100290,190,3,37,1,1,6,0,19.32432432,0,0,0,,,,,,,,,,
100291,190,3,7,0,1,36,0,13.85714286,0,0,0,,,,,,,,,,
100292,190,3,8,0,1,4,0,11,0.25,0,0,,,,,,,,,,
100296,190,3,6,1,0,44,0,29.6,0,0,0,,,,,,,,,,
100299,190,3,6,1,1,26,0,12.2,0,0,0,,,,,,,,,,
100302,190,3,9,0,0,34,0,18.11111111,0,0,0,,,,,,,,,,
100307,190,3,12,0,1,25,0,14.54545455,0,0,0,,,,,,,,,,
100313,190,3,1,0,0,25,0,8,0,0,0,,,,,,,,,,
100314,190,3,9,1,1,8,0,19.55555556,0.111111111,0,0,,,,,,,,,,
100315,190,3,3,1,1,37,0,13.33333333,0,0,0,,,,,,,,,,
100316,190,3,6,1,1,36,0,13.5,0,0,0,,,,,,,,,,
110001,190,3,31,1,1,37,0,9.419354839,0,0,0,,,,,,,,,,
110002,190,3,2,0,0,25,0,6.5,0,0,0,,,,,,,,,,
110003,190,3,16,1,1,38,0,13.5,0.125,0,0,,,,,,,,,,
110004,190,3,3,1,1,18,1,10.66666667,0,0,0,,,,,,,,,,
110005,190,3,24,1,0,31,0,14.29166667,0.166666667,0,0,,,,,,,,,,
110006,190,3,8,1,1,33,0,9.5,0,0,0,,,,,,,,,,
110007,190,3,23,1,0,0,0,12.65217391,0,0,0,,,,,,,,,,
110008,190,3,11,0,0,19,0,14.72727273,0,0,0,,,,,,,,,,
110010,190,3,8,1,0,29,0,8.857142857,0,0,0,,,,,,,,,,
110011,190,3,6,0,0,18,0,10.5,0.333333333,0,0,,,,,,,,,,
110015,190,3,7,1,1,0,0,10,0,0,0,,,,,,,,,,
110016,190,3,13,1,1,4,0,11.07692308,0,0,0,,,,,,,,,,
110018,190,3,26,1,1,36,0,8.884615385,0,0,0,,,,,,,,,,
110023,190,3,12,1,1,54,0,4.636363636,0,0,0,,,,,,,,,,
110024,190,3,18,0,0,30,0,15.05555556,0.111111111,0,0,,,,,,,,,,
110025,190,3,12,0,0,17,0,11.63636364,0.181818182,0,0,,,,,,,,,,
110026,190,3,4,1,1,9,0,9.75,0,0,0,,,,,,,,,,
110027,190,3,3,1,1,32,0,3.666666667,0,0,0,,,,,,,,,,
110028,190,3,33,0,0,41,0,12.375,0,0,0,,,,,,,,,,
110029,190,3,26,1,1,18,0,9.76,0,0,0,,,,,,,,,,
110030,190,3,16,0,1,15,0,12.73333333,0.066666667,0,0,,,,,,,,,,
110031,190,3,15,0,1,48,0,10.14285714,0,0,0,,,,,,,,,,
110032,190,3,5,0,0,17,0,6.6,0,0,0,,,,,,,,,,
110034,190,3,4,1,1,36,0,0.75,0,0,0,,,,,,,,,,
110035,190,3,29,1,0,31,0,12.07142857,0,0,0,,,,,,,,,,
110036,190,3,15,1,0,37,0,10.42857143,0,0,0,,,,,,,,,,
110038,190,3,10,1,0,8,0,8.444444444,0,0,0,,,,,,,,,,
110039,190,3,2,1,1,39,0,5.5,0,0,0,,,,,,,,,,
110041,190,3,2,1,0,17,0,12.5,0,0,0,,,,,,,,,,
110042,190,3,6,1,1,1,0,14.83333333,0,0,0,,,,,,,,,,
110043,190,3,11,1,1,18,0,16,0,0,0,,,,,,,,,,
110044,190,3,7,0,1,21,0,8.142857143,0,0,0,,,,,,,,,,
110045,190,3,9,1,1,36,0,12.55555556,0.222222222,0,0,,,,,,,,,,
110046,190,3,5,0,1,21,1,6.2,0,0,0,,,,,,,,,,
110050,190,3,8,1,0,23,0,4.25,0,0,0,,,,,,,,,,
110051,190,3,7,0,1,32,0,5.2,0,0,0,,,,,,,,,,
110054,190,3,42,1,1,10,0,9,0,0,0,,,,,,,,,,
110059,190,3,2,1,1,43,1,8,0,0,0,,,,,,,,,,
110064,190,3,3,0,1,30,1,8,0.333333333,0,0,,,,,,,,,,
110069,190,3,38,1,1,30,0,9.972222222,0.083333333,0,0,,,,,,,,,,
110071,190,3,3,1,0,33,0,7,0,0,0,,,,,,,,,,
110073,190,3,8,0,1,22,0,6.125,0,0,0,,,,,,,,,,
110074,190,3,47,1,1,28,0,8.622222222,0,0,0,,,,,,,,,,
110075,190,3,16,1,1,35,0,10.1875,0,0,0,,,,,,,,,,
110076,190,3,23,1,1,25,0,16.26086957,0.043478261,0,0,,,,,,,,,,
110078,190,3,11,1,1,29,0,11.81818182,0.181818182,0,0,,,,,,,,,,
110079,190,3,12,1,1,44,0,7.5,0,0,0,,,,,,,,,,
110082,190,3,14,0,0,0,0,10.21428571,0,0,0,,,,,,,,,,
110083,190,3,14,1,0,13,0,12.85714286,0,0,0,,,,,,,,,,
110087,190,3,51,0,0,0,0,11.7254902,0.039215686,0,0,,,,,,,,,,
110089,190,3,22,0,1,27,0,8.045454546,0,0,0,,,,,,,,,,
110091,190,3,14,1,1,32,0,11.71428571,0,0,0,,,,,,,,,,
110092,190,3,2,1,0,4,0,3,0,0,0,,,,,,,,,,
110095,190,3,10,1,1,18,0,9.8,0,0,0,,,,,,,,,,
110100,190,3,3,0,1,8,0,6.666666667,0,0,0,,,,,,,,,,
110101,190,3,5,1,1,24,0,5,0,0,0,,,,,,,,,,
110104,190,3,14,1,1,13,1,7.071428571,0,0,0,,,,,,,,,,
110105,190,3,4,1,1,34,0,6.5,0,0,0,,,,,,,,,,
110107,190,3,25,1,1,15,0,12,0,0,0,,,,,,,,,,
110109,190,3,18,1,1,36,1,7.055555556,0,0,0,,,,,,,,,,
110112,190,3,3,0,1,8,0,8,0,0,0,,,,,,,,,,
110113,190,3,1,0,1,17,0,7,0,0,0,,,,,,,,,,
110115,190,3,7,1,1,10,0,18.85714286,0,0,0,,,,,,,,,,
110122,190,3,25,1,1,39,0,10.04,0,0,0,,,,,,,,,,
110124,190,3,7,1,1,31,0,6.714285714,0,0,0,,,,,,,,,,
110125,190,3,8,1,1,34,0,8.625,0,0,0,,,,,,,,,,
110128,190,3,10,0,0,32,0,11.55555556,0.111111111,0,0,,,,,,,,,,
110129,190,3,17,1,1,20,0,11.58823529,0,0,0.235294118,,,,,,,,,,
110130,190,3,1,1,1,4,0,4,0,0,0,,,,,,,,,,
110132,190,3,2,0,0,17,0,5.5,0,0,0,,,,,,,,,,
110135,190,3,4,0,1,22,0,3.5,0,0,0,,,,,,,,,,
110142,190,3,2,0,1,38,1,10,0,0,0,,,,,,,,,,
110143,190,3,30,0,0,17,0,12.1,0.033333333,0,0,,,,,,,,,,
110146,190,3,2,1,1,9,0,4.5,0,0,0,,,,,,,,,,
110150,190,3,6,0,0,43,1,6,0,0,0,,,,,,,,,,
110153,190,3,8,1,0,39,1,4.625,0,0,0,,,,,,,,,,
110161,190,3,2,0,1,20,0,16.5,0,0,0,,,,,,,,,,
110163,190,3,4,1,1,26,0,10.66666667,0.666666667,0,0,,,,,,,,,,
110164,190,3,19,0,1,14,0,14.73684211,0,0,0,,,,,,,,,,
110165,190,3,14,1,1,28,0,15.35714286,0,0,0,,,,,,,,,,
110168,190,3,31,1,1,12,0,7.387096774,0.064516129,0,0,,,,,,,,,,
110177,190,3,16,0,1,43,0,10.5625,0.125,0,0,,,,,,,,,,
110183,190,3,5,0,0,21,0,14,0,0,0,,,,,,,,,,
110184,190,3,20,1,0,0,0,12.4,0.2,0,0,,,,,,,,,,
110186,190,3,6,1,1,14,0,10.16666667,0,0,0,,,,,,,,,,
110187,190,3,6,0,1,52,0,3.333333333,0.666666667,0,0,,,,,,,,,,
110189,190,3,7,1,1,13,0,5.714285714,0,0,0,,,,,,,,,,
110190,190,3,3,1,1,34,0,8,0,0,0,,,,,,,,,,
110191,190,3,24,1,1,41,0,11.33333333,0,0,0,,,,,,,,,,
110192,190,3,24,1,0,18,0,10.18181818,0.090909091,0,0,,,,,,,,,,
110198,190,3,9,1,1,33,0,20.88888889,0.444444444,0,0,,,,,,,,,,
110201,190,3,8,1,1,9,0,18.125,0.125,0,0,,,,,,,,,,
110205,190,3,3,0,1,13,0,11.33333333,0,0,0,,,,,,,,,,
110212,190,3,7,0,1,42,0,12,0.142857143,0.142857143,0,,,,,,,,,,
110215,190,3,27,1,1,14,0,8.148148148,0,0,0,,,,,,,,,,
110219,190,3,7,1,1,32,0,17.28571429,0,0,0,,,,,,,,,,
110225,190,3,9,1,1,13,0,11.77777778,0.111111111,0,0,,,,,,,,,,
110226,190,3,8,1,1,26,0,10.71428571,0.142857143,0,0,,,,,,,,,,
110229,190,3,18,0,0,22,0,10.72222222,0,0,0,,,,,,,,,,
120001,190,3,16,0,1,32,0,12.375,0,0,0,,,,,,,,,,
120002,190,3,10,0,1,34,0,9.8,0,0,0,,,,,,,,,,
120004,190,3,6,0,0,19,0,11.66666667,0,0,0,,,,,,,,,,
120005,190,3,8,0,0,22,0,10.875,0,0,0,,,,,,,,,,
120006,190,3,2,1,1,12,0,9.5,0,0,0,,,,,,,,,,
120007,190,3,3,1,0,32,0,6.333333333,0,0,0,,,,,,,,,,
120010,190,3,2,1,1,23,0,6.5,0,0,0,,,,,,,,,,
120011,190,3,1,1,1,28,0,5,0,0,0,,,,,,,,,,
120014,190,3,4,0,1,29,0,7.5,0,0,0,,,,,,,,,,
120019,190,3,1,1,1,18,0,5,0,0,0,,,,,,,,,,
120022,190,3,11,1,1,27,0,8.909090909,0,0,0,,,,,,,,,,
120026,190,3,7,0,0,21,0,10.57142857,0,0,0,,,,,,,,,,
120027,190,3,4,1,1,6,0,14,0,0,0,,,,,,,,,,
120028,190,3,2,0,1,24,0,1.5,0,0,0,,,,,,,,,,
130002,190,3,6,1,0,19,0,14.83333333,0,0,0,,,,,,,,,,
130003,190,3,17,0,0,22,0,8.133333333,0,0,0,,,,,,,,,,
130006,190,3,14,1,1,23,0,8,0,0,0,,,,,,,,,,
130007,190,3,7,1,1,30,0,12.14285714,0,0,0,,,,,,,,,,
130013,190,3,8,0,1,31,0,8.625,0,0,0,,,,,,,,,,
130014,190,3,6,0,0,13,0,8.833333333,0,0,0,,,,,,,,,,
130018,190,3,12,1,0,12,0,11.16666667,0,0,0,,,,,,,,,,
130025,190,3,6,1,1,27,0,5.4,0,0,0,,,,,,,,,,
130028,190,3,4,1,0,42,1,8,0,0,0,,,,,,,,,,
130049,190,3,13,1,1,5,0,7.692307692,0,0,0,,,,,,,,,,
140001,190,3,6,0,1,20,0,6.333333333,0,0,0,,,,,,,,,,
140002,190,3,8,1,1,24,0,5.5,0,0,0,,,,,,,,,,
140007,190,3,64,1,0,10,0,15.14516129,0.129032258,0,0,,,,,,,,,,
140008,190,3,20,1,0,37,0,18.2,0,0,0,,,,,,,,,,
140010,190,3,53,1,1,17,0,13.83018868,0.056603774,0,0,,,,,,,,,,
140011,190,3,38,0,0,47,0,7.472222222,0,0,0,,,,,,,,,,
140012,190,3,8,0,1,25,0,6.857142857,0,0,0,,,,,,,,,,
140013,190,3,13,1,1,17,0,11.53846154,0,0,0,,,,,,,,,,
140015,190,3,34,1,1,24,0,8.806451613,0.096774194,0,0,,,,,,,,,,
140018,190,3,4,0,0,32,0,9.75,0,0,0,,,,,,,,,,
140019,190,3,4,1,0,25,0,9.5,0,0,0,,,,,,,,,,
140026,190,3,10,1,0,36,1,6,0,0,0,,,,,,,,,,
140029,190,3,12,0,1,29,0,10.58333333,0.166666667,0,0,,,,,,,,,,
140030,190,3,27,0,1,7,0,14.85185185,0.037037037,0,0,,,,,,,,,,
140032,190,3,28,0,1,17,0,6.178571429,0.071428571,0,0,,,,,,,,,,
140034,190,3,27,1,1,29,0,9.592592593,0,0,0,,,,,,,,,,
140040,190,3,15,1,1,11,1,12.46666667,0.6,0,0,,,,,,,,,,
140043,190,3,17,0,0,0,0,8.6875,0.0625,0,0.0625,,,,,,,,,,
140046,190,3,11,1,0,22,0,9.5,0,0,0,,,,,,,,,,
140048,190,3,23,1,0,27,0,10.7826087,0,0,0,,,,,,,,,,
140049,190,3,15,1,1,32,0,6.866666667,0,0,0,,,,,,,,,,
140051,190,3,6,1,0,23,0,12.83333333,0.333333333,0,0,,,,,,,,,,
140052,190,3,11,0,1,27,0,5.636363636,0,0,0,,,,,,,,,,
140053,190,3,21,1,1,0,0,11.15,0,0,0,,,,,,,,,,
140054,190,3,14,0,0,27,0,10.71428571,0,0,0,,,,,,,,,,
140058,190,3,17,0,0,25,0,6.588235294,0,0,0,,,,,,,,,,
140059,190,3,10,1,1,0,0,5.9,0,0,0,,,,,,,,,,
140062,190,3,41,1,1,8,0,13.8,0.025,0,0,,,,,,,,,,
140063,190,3,8,1,1,48,0,11.75,0,0,0,,,,,,,,,,
140064,190,3,11,1,0,30,0,8.363636364,0.363636364,0,0,,,,,,,,,,
140065,190,3,17,1,1,19,0,15.88235294,0,0,0,,,,,,,,,,
140067,190,3,16,0,0,26,0,9.375,0,0,0,,,,,,,,,,
140068,190,3,6,1,1,21,0,4.5,0,0,0,,,,,,,,,,
140077,190,3,2,1,1,7,0,7.5,0,0,0,,,,,,,,,,
140080,190,3,22,1,1,14,1,10.5,0,0,0,,,,,,,,,,
140082,190,3,12,1,1,26,0,11,0,0,0,,,,,,,,,,
140083,190,3,4,1,1,31,0,12.5,0,0,0,,,,,,,,,,
140084,190,3,30,1,0,45,0,6.233333333,0.033333333,0,0,,,,,,,,,,
140088,190,3,7,1,0,10,0,13.14285714,0,0,0,,,,,,,,,,
140089,190,3,6,1,1,0,0,11.83333333,0,0,0,,,,,,,,,,
140091,190,3,21,0,1,34,1,8.684210526,0,0,0,,,,,,,,,,
140093,190,3,31,1,1,22,0,7.935483871,0.193548387,0,0,,,,,,,,,,
140095,190,3,3,1,1,20,0,13,0,0,0,,,,,,,,,,
140101,190,3,2,1,0,34,0,100,0,0,0,,,,,,,,,,
140103,190,3,9,1,1,34,1,16.77777778,0.111111111,0,0,,,,,,,,,,
140110,190,3,17,1,1,23,0,7.294117647,0,0,0,,,,,,,,,,
140113,190,3,19,1,1,46,0,9.578947368,0.157894737,0,0,,,,,,,,,,
140114,190,3,18,1,1,18,0,12.77777778,0.111111111,0,0,,,,,,,,,,
140115,190,3,13,1,1,13,0,9.615384615,0.153846154,0,0,,,,,,,,,,
